,time,rad_flow,fpv_close,fpv_open,high,bypass,bpv_close,bpv_open,class
670,0,92,4,8,3,55,84,30,1
671,2,88,0,54,3,35,34,0,1
672,0,76,0,34,-23,40,43,2,1
673,0,104,1,24,0,66,80,14,1
674,0,82,-3,46,0,35,35,0,1
675,3,83,0,36,-26,45,46,2,1
676,0,81,-6,42,-30,38,40,2,1
677,4,79,0,42,0,37,38,2,1
678,0,92,-6,-2,-30,36,94,58,4
679,1,80,-2,46,0,32,34,2,1
680,-5,83,0,46,0,37,36,0,1
681,0,96,1,44,8,40,52,12,4
682,0,95,0,46,-11,40,49,10,4
683,0,93,0,50,1,37,44,6,4
684,0,86,8,-10,14,4,97,92,5
685,0,84,0,50,-27,33,35,2,1
686,0,81,0,44,24,38,37,0,1
687,0,95,0,44,0,52,51,0,1
688,-2,76,1,42,0,34,35,0,1
689,0,78,0,54,1,25,24,0,1
690,0,77,0,-2,-7,21,79,58,4
691,0,78,0,54,24,25,24,0,1
692,0,81,-2,42,-23,38,40,2,1
693,0,86,5,44,-1,41,42,2,1
694,0,77,0,8,-15,40,69,30,1
695,-4,106,0,72,6,1,34,32,5
696,-7,89,0,8,0,4,81,78,5
697,5,96,0,50,0,46,47,0,1
698,0,76,0,24,-13,39,52,14,1
699,0,86,-2,42,-1,43,45,2,1
700,1,83,0,56,0,26,26,0,1
701,0,79,0,2,-26,23,76,52,4
702,1,80,5,-4,0,24,85,62,4
703,0,92,0,56,20,36,35,0,1
704,0,110,5,38,0,70,71,2,1
705,0,97,0,24,-8,60,74,14,1
706,2,82,0,54,2,29,28,0,1
707,5,84,-7,46,0,37,38,0,1
708,0,78,0,-2,-4,42,81,40,1
709,0,75,0,38,-23,34,36,2,1
710,1,77,0,38,8,39,38,0,1
711,0,77,-3,42,0,34,35,2,1
712,-1,106,-2,44,0,61,62,2,1
713,0,86,0,50,-20,35,37,2,1
714,4,86,0,44,8,43,42,0,1
715,0,85,0,44,10,41,41,0,1
716,0,88,-2,44,-3,43,44,2,1
717,0,92,0,8,-27,37,84,48,4
718,0,83,0,10,5,46,72,26,1
719,5,86,0,50,13,37,37,0,1
720,0,79,8,38,0,41,41,0,1
721,-1,88,0,44,-12,43,44,2,1
722,0,79,-1,46,8,33,32,0,1
723,3,86,-2,-10,14,3,96,92,5
724,0,82,7,38,0,44,43,0,1
725,2,81,2,44,1,37,37,0,1
726,0,96,-4,20,0,59,75,16,1
727,0,88,1,46,-3,40,42,2,1
728,0,80,-5,34,0,43,46,4,1
729,0,78,0,44,-4,23,34,12,4
730,-2,99,0,50,0,43,49,6,4
731,0,77,3,42,-6,34,36,2,1
732,-1,77,0,44,3,33,33,0,1
733,0,105,0,16,-23,68,89,22,1
734,0,79,-1,50,0,30,30,0,1
735,0,83,0,28,-9,46,54,8,1
736,3,107,0,38,0,66,68,2,1
737,-1,79,0,42,11,39,38,0,1
738,2,83,0,-40,15,4,124,120,5
739,0,82,-1,42,23,41,41,0,1
740,0,81,0,38,-12,40,42,2,1
741,-3,87,0,42,0,45,46,0,1
742,1,83,-1,54,0,28,29,0,1
743,3,88,-1,42,0,45,47,2,1
744,0,83,8,56,0,25,26,0,1
745,0,97,0,46,20,41,50,8,4
746,0,80,0,46,2,34,34,0,1
747,5,84,0,44,0,39,40,2,1
748,0,81,0,28,3,44,52,8,1
749,0,76,3,28,0,40,48,8,1
750,0,79,0,8,-9,43,72,28,1
751,1,81,2,54,0,25,26,2,1
752,0,77,0,36,3,40,41,2,1
753,1,84,0,52,17,33,32,0,1
754,-10,77,0,44,-1,32,34,2,1
755,-1,77,0,36,-18,39,41,2,1
756,0,104,-5,28,0,67,75,8,1
757,0,81,0,-10,-12,25,92,66,4
758,0,88,0,52,-3,35,36,0,1
759,0,78,0,46,-3,30,32,2,1
760,0,78,0,10,-16,22,68,46,4
761,0,81,1,42,29,40,39,0,1
762,0,76,0,-12,-23,20,89,68,4
763,1,96,0,54,4,40,42,2,1
764,0,77,-6,38,0,38,39,2,1
765,-1,79,0,44,-13,33,35,2,1
766,0,93,8,26,16,55,67,12,1
767,0,86,0,-4,-10,3,91,88,5
768,0,107,15,28,0,70,78,8,1
769,0,86,0,42,-4,42,44,2,1
770,0,76,0,34,7,39,42,4,1
771,0,92,0,28,-12,36,63,28,4
772,0,97,1,20,-22,60,77,16,1
773,2,80,0,50,3,31,31,0,1
774,0,83,0,12,-14,46,70,24,1
775,0,79,0,12,-2,23,66,42,4
776,0,81,7,44,7,38,37,0,1
777,0,92,4,56,0,34,35,0,1
778,0,88,0,42,-5,44,46,2,1
779,0,95,0,50,5,46,46,0,1
780,0,95,0,52,10,40,44,4,4
781,2,83,0,42,-27,39,41,2,1
782,0,83,1,38,-6,42,44,2,1
783,0,77,0,26,5,40,51,12,1
784,-4,76,0,46,0,28,29,0,1
785,0,79,0,0,13,24,79,56,4
786,0,86,6,42,0,44,45,2,1
787,0,85,0,44,12588,41,41,0,1
788,0,85,3,50,0,34,36,2,1
789,-4,83,0,54,0,28,28,0,1
790,-1,87,1,52,-1,35,35,0,1
791,0,77,0,36,31,41,41,0,1
792,0,80,0,52,-18,27,28,2,1
793,0,79,4,2,0,42,76,34,1
794,0,88,-5,42,0,45,46,2,1
795,0,86,2,50,0,37,37,0,1
796,-5,112,0,62,0,50,50,0,1
797,0,103,2,72,30,1,31,30,5
798,-4,77,0,42,15,37,36,0,1
799,-2,108,0,46,0,61,62,0,1
800,0,83,0,54,-10,27,29,2,1
801,0,86,-1,42,-25,42,44,2,1
802,2,86,0,52,-3,33,34,2,1
803,0,81,0,42,5,40,39,0,1
804,0,103,0,70,-26,1,33,32,5
805,2,80,0,54,9,27,26,0,1
806,5,85,-3,38,0,46,46,0,1
807,0,104,0,26,16,66,78,12,1
808,0,86,0,-6,0,3,94,90,5
809,0,90,0,46,0,43,43,0,1
810,3,80,2,-42,0,4,124,120,5
811,1,97,0,50,0,41,48,6,4
812,0,80,0,42,-9,37,39,2,1
813,0,80,0,34,2,43,46,2,1
814,0,77,2,54,14,25,23,0,1
815,1,76,-2,30,-4,40,45,6,1
816,0,79,0,46,16,34,33,0,1
817,0,78,-3,12,0,42,65,24,1
818,-1,88,1,52,-3,35,36,0,1
819,-1,79,-3,20,-15,24,59,34,4
820,0,80,0,42,13,39,39,0,1
821,0,78,1,10,-26,42,68,26,1
822,1,80,0,46,-20,31,34,2,1
823,0,95,-1,44,14,52,51,0,1
824,-4,79,0,52,0,27,27,0,1
825,0,95,0,44,13,40,51,12,4
826,0,82,1,42,-30,38,41,2,1
827,1,111,0,50,2,62,62,0,1
828,5,86,0,52,-7,33,35,2,1
829,0,83,0,10,0,46,72,26,1
830,2,86,0,54,29,33,32,0,1
831,0,97,0,54,18,41,42,2,1
832,0,79,5,38,0,41,41,0,1
833,0,111,2,62,-12,46,49,2,1
834,0,97,0,54,15,41,42,2,1
835,1,83,6,36,0,46,46,0,1
836,0,76,-2,38,-4,37,37,0,1
837,2,111,1,62,-6,46,49,2,1
838,0,102,0,46,7,57,56,0,1
839,0,81,0,36,-21,44,45,2,1
840,0,79,0,6,4,42,74,32,1
841,0,78,0,-4,23,42,83,42,1
842,2,86,0,50,-22,35,37,2,1
843,0,76,0,24,-6,40,53,14,1
844,0,104,0,70,-10,1,34,32,5
845,1,83,0,42,0,41,41,0,1
846,-2,89,0,2,-4,4,86,82,5
847,0,81,0,6,20,25,75,50,4
848,0,88,0,44,8,45,44,0,1
849,-4,81,0,-4,2,26,86,60,4
850,0,78,0,-2,0,42,81,40,1
851,-2,79,0,38,-9,38,40,2,1
852,0,83,0,-42,1,4,127,122,5
853,0,74,0,30,9,37,43,6,1
854,-1,76,0,38,17,39,37,0,1
855,0,97,0,18,-26,60,79,18,1
856,0,86,0,38,0,48,47,0,1
857,0,106,-2,26,0,69,80,12,1
858,0,83,3,44,0,39,39,0,1
859,0,86,0,46,-3,37,39,2,1
860,-1,85,-5,46,14,39,39,0,1
861,4,79,0,46,12,33,32,0,1
862,4,88,0,52,13,36,36,0,1
863,0,86,0,52,-14,33,34,0,1
864,-1,76,0,36,-13,39,40,2,1
865,-5,95,0,46,0,40,49,8,4
866,0,86,0,44,-19,40,42,2,1
867,0,77,0,-12,4,21,90,68,4
868,-1,84,0,50,-30,33,35,2,1
869,0,81,-4,38,0,41,43,2,1
870,0,77,6,50,0,28,28,0,1
871,-3,90,0,52,5,38,38,0,1
872,0,88,1,52,0,36,37,0,1
873,0,96,0,44,-9,41,52,12,4
874,0,81,0,46,-3,33,35,2,1
875,0,81,0,38,20,43,42,0,1
876,0,96,0,46,-8,41,50,8,4
877,-1,88,-6,46,-9,41,41,0,1
878,0,81,0,54,-2,26,27,2,1
879,0,81,-2,42,-1,37,39,2,1
880,0,84,0,-24,14,4,110,106,5
881,0,97,-1,46,-5,41,51,10,4
882,0,83,0,42,14,42,41,0,1
883,0,83,0,12,-22,46,70,24,1
884,0,79,0,52,-13,26,27,2,1
885,0,106,-7,50,20,57,57,0,1
886,3,94,2,46,0,46,48,2,1
887,2,97,0,38,0,58,59,0,1
888,0,81,0,38,-27,40,43,2,1
889,-2,95,-5,46,0,48,48,0,1
890,0,86,6,44,0,42,42,0,1
891,-1,81,0,54,-1,27,27,0,1
892,0,79,0,28,11,42,50,8,1
893,-2,97,0,54,4,41,42,2,1
894,-1,92,-2,44,0,47,48,0,1
895,4,83,0,42,-14,40,42,2,1
896,3,86,0,50,22,38,37,0,1
897,0,83,4,42,0,41,41,0,1
898,-1,101,0,50,0,52,52,0,1
899,-2,84,1,46,0,37,37,0,1
900,0,82,0,16,-11,45,66,22,1
901,-5,82,0,38,0,42,43,2,1
902,0,76,0,46,14,31,30,0,1
903,0,78,0,-2,10,41,81,40,1
904,0,82,0,36,3,45,46,2,1
905,0,96,-2,50,-6,40,47,6,4
906,4,77,-1,38,0,38,39,2,1
907,4,76,-1,-18,-10,20,94,74,4
908,-1,84,-2,46,-3,38,38,0,1
909,0,86,0,42,7,45,45,0,1
910,-2,76,0,44,24,33,32,0,1
911,4,98,0,42,-5,42,57,14,4
912,0,77,0,36,-2,22,41,20,4
913,-1,86,-4,46,22,40,39,0,1
914,0,106,0,30,17,68,75,6,1
915,2,78,0,42,0,36,37,0,1
916,0,79,0,10,15,23,68,46,4
917,0,84,7,46,0,38,38,0,1
918,0,80,3,2,0,43,77,34,1
919,-2,95,0,46,-1,40,49,8,4
920,1,93,0,10,0,56,83,28,1
921,5,93,0,42,1,52,52,0,1
922,-70,105,0,36,-1,68,69,0,1
923,0,82,0,54,23,29,28,0,1
924,0,78,3,46,0,23,32,8,4
925,0,100,0,30,0,64,69,6,1
926,0,79,0,34,0,41,45,4,1
927,4,83,0,44,8,39,39,0,1
928,0,75,0,36,-30,37,39,2,1
929,0,95,2,20,0,58,75,16,1
930,0,75,0,42,-12,32,34,2,1
931,0,81,-3,-12,0,26,94,68,4
932,0,79,0,12,-3,23,66,42,4
933,0,108,-14,28,0,70,79,8,1
934,-1,93,2,44,0,49,50,0,1
935,0,81,2,-2,0,25,83,58,4
936,0,77,0,42,17,36,35,0,1
937,0,81,0,44,21,37,37,0,1
938,-5,104,-2,72,16,1,31,30,5
939,1,84,-5,46,0,37,38,0,1
940,2,88,0,54,2,35,34,0,1
941,0,78,0,42,22,37,37,0,1
942,0,81,-6,-2,0,44,83,40,1
943,3,82,0,42,0,39,41,2,1
944,-2,76,0,38,13,39,37,0,1
945,-1,76,-2,38,0,37,37,0,1
946,-5,78,0,50,0,28,29,2,1
947,0,79,-3,20,0,43,59,16,1
948,0,87,2,50,5,38,38,0,1
949,0,81,0,26,5,44,55,10,1
950,0,88,0,46,0,40,42,2,1
951,0,86,0,38,3,48,47,0,1
952,0,85,0,54,-6,30,31,2,1
953,0,78,-2,26,-5,22,52,30,4
954,0,86,1,56,-17,28,30,2,1
955,1,81,8,50,0,30,32,2,1
956,0,83,0,46,-1,34,36,2,1
957,0,88,-2,38,-45,48,50,2,1
958,0,81,-2,46,0,35,34,0,1
959,7,79,0,42,-1,25,37,12,4
960,0,98,0,50,-20,42,49,6,4
961,-1,78,0,38,-19,37,39,2,1
962,0,97,0,52,13,41,46,4,4
963,-5,78,0,10,1,23,68,46,4
964,0,78,0,10,9,22,68,46,4
965,0,97,2,44,-6,41,53,12,4
966,-2,76,-2,20,-4,39,55,16,1
967,0,97,-7,42,0,42,56,14,4
968,0,106,-6,44,4,61,62,0,1
969,-3,77,0,42,0,35,36,2,1
970,1,102,0,44,0,58,58,0,1
971,0,93,0,38,-3,37,54,16,4
972,0,84,0,46,28,38,37,0,1
973,0,86,8,42,0,44,45,0,1
974,-1,107,-6,70,0,1,37,36,5
975,0,79,-2,42,-5,35,37,2,1
976,0,97,0,54,5,40,42,2,1
977,0,95,2,10,6,57,84,28,1
978,-3,78,0,50,0,28,29,0,1
979,1,81,0,46,0,34,35,0,1
980,1,97,0,54,0,41,42,2,1
981,0,79,-3,38,0,39,41,2,1
982,0,75,0,34,2,38,41,2,1
983,0,106,8,24,-6,68,82,14,1
984,1,76,0,38,0,36,37,0,1
985,0,104,0,26,-17,66,78,12,1
986,-1,82,0,42,-14,39,41,2,1
987,-1,86,0,42,-27,42,44,2,1
988,-1,82,0,42,11,41,41,0,1
989,-4,83,0,46,8,37,36,0,1
990,-3,77,0,42,0,34,35,2,1
991,0,77,0,28,-24,40,48,8,1
992,0,75,0,30,5,38,44,6,1
993,0,80,0,38,-28,39,41,2,1
994,0,85,-3,44,-4,40,41,2,1
995,0,97,0,34,6,60,64,4,1
996,3,98,1,38,-15,42,59,18,4
997,0,86,0,56,1,31,30,0,1
998,0,82,7,54,-1,26,28,2,1
999,-1,84,-1,-42,4,5,128,124,5
1000,0,81,0,42,10,40,40,0,1
1001,0,87,-2,46,-3,39,41,2,1
1002,0,79,-2,18,-36,43,61,18,1
1003,1,83,0,54,0,29,29,0,1
1004,0,85,0,52,-24,32,33,2,1
1005,0,82,0,46,24,37,35,0,1
1006,0,97,6,54,0,40,42,2,1
1007,-1,81,0,44,14,37,37,0,1
1008,0,83,6,26,0,46,57,12,1
1009,1,78,0,50,1,29,29,0,1
1010,1,76,0,36,-22,38,39,2,1
1011,0,92,0,46,-15,36,46,10,4
1012,0,78,0,46,3,32,32,0,1
1013,1,88,2,46,0,40,41,2,1
1014,0,77,0,0,11,21,77,56,4
1015,1,106,0,50,28,58,57,0,1
1016,-1,109,-6,42,-6,66,67,2,1
1017,0,85,4,44,3,41,41,0,1
1018,0,74,0,26,-15,38,48,10,1
1019,0,80,-5,18,0,43,62,18,1
1020,0,83,0,44,-27,37,39,2,1
1021,0,77,0,6,-17,40,72,32,1
1022,0,86,0,42,20,45,44,0,1
1023,0,76,0,38,15,38,37,0,1
1024,-5,87,0,44,-22,42,43,2,1
1025,0,98,0,44,18,42,54,12,4
1026,0,85,0,44,-10,40,41,2,1
1027,-1,76,0,36,-4,39,39,0,1
1028,-2,88,0,52,8,37,36,0,1
1029,-1,77,5,38,0,38,38,0,1
1030,0,88,0,42,-19,44,46,2,1
1031,1,84,0,52,4,33,32,0,1
1032,0,79,0,10,5,42,68,26,1
1033,0,96,0,54,16,41,42,2,1
1034,0,95,0,52,12,40,44,4,4
1035,0,83,0,42,-1,39,41,2,1
1036,0,86,3,-10,-30,4,96,92,5
1037,0,81,0,54,-1,26,27,0,1
1038,-2,82,5,44,-17,37,38,2,1
1039,-4,86,0,50,0,37,37,0,1
1040,0,77,-2,44,11,34,33,0,1
1041,0,83,1,44,26,39,39,0,1
1042,0,79,1,50,2,31,30,0,1
1043,-2,77,-1,34,-5,41,44,2,1
1044,-3,88,0,46,19,42,41,0,1
1045,5,79,0,36,-16,42,43,2,1
1046,0,80,0,-6,-29,25,88,64,4
1047,1,84,0,52,-10,31,32,2,1
1048,3,83,0,42,0,41,41,0,1
1049,-4,83,-5,44,-7,38,39,0,1
1050,0,77,0,10,6,22,67,46,4
1051,2,94,2,46,0,46,48,2,1
1052,0,82,-2,42,3,41,41,0,1
1053,0,83,2,44,31,40,39,0,1
1054,0,86,2,46,-15,38,40,2,1
1055,0,86,0,-12,-28,3,99,96,5
1056,0,97,0,46,-14,41,50,10,4
1057,0,79,8,42,0,37,37,0,1
1058,0,86,0,42,17,46,45,0,1
1059,-3,76,0,42,-12,32,34,2,1
1060,0,77,0,28,-14,40,48,8,1
1061,1,88,0,56,0,31,31,0,1
1062,0,76,0,-18,-19,21,94,74,4
1063,1,80,0,44,-2,35,36,2,1
1064,0,78,0,46,27,33,32,0,1
1065,1,86,0,50,-24,35,37,2,1
1066,0,76,5,24,0,39,52,14,1
1067,0,79,0,26,7,23,53,30,4
1068,-1,86,0,46,-5,37,39,2,1
1069,-2,78,0,44,-13,33,34,2,1
1070,0,75,0,42,-15,32,34,2,1
1071,0,76,0,30,22,40,45,6,1
1072,0,97,0,42,31,41,55,14,4
1073,-1,81,3,50,0,32,32,0,1
1074,0,107,0,54,-21,51,53,2,1
1075,-4,98,-1,46,0,42,51,8,4
1076,0,84,0,24,-17,47,61,14,1
1077,0,95,-2,26,6,58,70,12,1
1078,0,79,0,8,18,24,72,48,4
1079,5,97,0,56,0,39,40,2,1
1080,0,78,0,56,30,23,21,0,1
1081,0,79,1,38,0,39,40,0,1
1082,0,80,5,8,16,43,72,28,1
1083,0,76,-1,24,4,39,52,14,1
1084,0,86,-2,46,0,38,39,2,1
1085,0,79,0,10,-13,42,68,26,1
1086,0,87,1,44,-4,42,43,2,1
1087,0,86,0,-2,0,3,88,86,5
1088,0,83,0,54,6,30,29,0,1
1089,-3,83,0,38,0,44,44,0,1
1090,-1,76,0,46,17,30,29,0,1
1091,0,106,-2,36,0,68,69,2,1
1092,0,101,0,28,-5,64,73,8,1
1093,0,104,0,26,11,67,78,12,1
1094,0,78,0,54,0,23,24,2,1
1095,-5,90,1,6,0,52,85,34,1
1096,-1,81,0,46,13,36,35,0,1
1097,1,77,0,54,4,24,23,0,1
1098,0,87,0,56,-8,28,30,2,1
1099,3,86,0,52,-4,33,35,2,1
1100,0,76,1,46,4,30,29,0,1
1101,0,78,0,24,20,41,55,14,1
1102,0,80,0,56,16,24,23,0,1
1103,1,76,0,42,7,35,35,0,1
1104,0,84,0,-38,0,4,123,118,5
1105,-44,107,0,62,-4,30,45,16,3
1106,-2,84,0,44,2,41,41,0,1
1107,0,98,0,46,1,42,51,10,4
1108,-1,97,0,52,5,41,45,4,4
1109,3,81,0,54,0,26,26,0,1
1110,0,86,2,44,0,40,42,2,1
1111,0,76,3,26,20,39,50,12,1
1112,1,86,0,52,7,35,34,0,1
1113,0,76,3,44,0,32,32,0,1
1114,0,81,0,42,12,40,40,0,1
1115,3,76,0,38,0,36,37,2,1
1116,-1,97,0,36,-4,41,60,20,4
1117,3,76,0,-18,-3,20,94,74,4
1118,-5,83,0,-40,0,4,125,120,5
1119,2,81,0,-6,-16,25,88,64,4
1120,-1,77,0,42,-30,33,35,2,1
1121,0,83,-1,52,0,31,32,0,1
1122,0,88,0,50,6,39,39,0,1
1123,0,77,0,36,7,41,41,0,1
1124,-2,80,8,42,0,38,39,0,1
1125,0,106,0,34,-3,69,72,4,1
1126,0,79,0,12,7,23,66,42,4
1127,0,84,0,30,18,47,53,6,1
1128,0,81,0,56,29,26,24,0,1
1129,-2,86,0,42,9,46,45,0,1
1130,0,95,0,20,31,57,74,16,1
1131,1,88,5,44,-20,42,44,2,1
1132,4,76,0,44,0,31,32,0,1
1133,0,77,0,36,12,41,41,0,1
1134,0,83,0,34,8,46,49,4,1
1135,0,107,0,72,7,1,35,34,5
1136,0,77,0,-20,-19,21,97,76,4
1137,-4,88,0,38,0,49,50,0,1
1138,-1,88,0,46,-21,39,41,2,1
1139,0,78,-5,52,0,27,26,0,1
1140,-1,81,2,44,0,36,37,0,1
1141,5,102,0,38,0,61,63,2,1
1142,1,86,0,42,0,45,45,0,1
1143,-1,106,-3,70,-4,1,36,36,5
1144,-4,77,0,50,2,28,28,0,1
1145,0,78,0,46,-7,30,32,2,1
1146,4,84,0,-24,0,3,110,106,5
1147,0,86,0,50,12,38,37,0,1
1148,-5,79,0,50,0,30,30,0,1
1149,2,102,0,52,0,50,50,0,1
1150,4,91,0,-4,0,35,96,62,4
1151,0,81,3,42,-7,37,39,2,1
1152,-4,110,0,46,-4,62,64,2,1
1153,0,84,-5,-20,0,4,105,100,5
1154,0,83,0,38,-18,42,44,2,1
1155,2,77,0,44,-1,32,34,2,1
1156,0,83,0,-4,-2,46,88,42,1
1157,5,78,0,50,0,29,29,0,1
1158,-2,77,-2,42,0,35,36,2,1
1159,4,86,0,44,-3,40,42,2,1
1160,0,83,7,38,0,44,44,0,1
1161,0,92,0,50,1,36,43,6,4
1162,0,113,0,64,-20,47,48,2,1
1163,0,76,0,28,-23,40,48,8,1
1164,0,86,-7,54,0,31,32,2,1
1165,0,80,0,8,14,43,72,30,1
1166,1,77,4,38,0,38,38,0,1
1167,-2,76,0,38,-19,35,37,2,1
1168,0,81,0,52,-22,28,29,2,1
1169,0,87,0,56,-19,28,30,2,1
1170,0,95,0,56,7,39,39,0,1
1171,-5,80,0,42,6,39,39,0,1
1172,0,79,0,24,6,23,55,32,4
1173,0,77,-2,46,1,31,30,0,1
1174,0,85,0,46,21,39,39,0,1
1175,0,79,0,28,4,43,51,8,1
1176,-1,111,0,50,9,62,62,0,1
1177,0,77,0,36,-29,40,41,2,1
1178,0,81,-3,44,11,37,37,0,1
1179,-1,78,0,16,-7,23,63,40,4
1180,0,85,0,52,-6,32,33,2,1
1181,1,81,0,44,16,37,37,0,1
1182,-2,79,0,36,0,43,43,0,1
1183,0,96,0,46,-20,41,50,8,4
1184,2,76,0,46,0,29,29,0,1
1185,5,97,0,42,0,40,55,14,4
1186,4,80,0,42,13,39,39,0,1
1187,0,87,-5,0,1,3,87,84,5
1188,1,77,1,38,17,39,38,0,1
1189,0,96,0,42,18,40,55,14,4
1190,0,88,0,46,10,43,42,0,1
1191,0,110,0,62,-27,46,48,2,1
1192,0,79,0,46,21,33,32,0,1
1193,5,86,0,44,0,42,42,0,1
1194,0,80,0,34,8,43,46,4,1
1195,0,76,-3,46,0,30,30,0,1
1196,0,83,0,46,-30,33,36,2,1
1197,0,77,0,38,25,39,38,0,1
1198,0,77,0,30,23,40,46,6,1
1199,0,77,-7,42,0,34,35,2,1
1200,1,84,0,50,-23,33,35,2,1
1201,-3,87,3,52,0,35,35,0,1
1202,5,79,0,54,0,25,24,0,1
1203,-27,77,0,20,0,40,57,16,1
1204,0,95,0,42,-4,40,54,14,4
1205,0,91,0,54,-8,35,37,2,1
1206,-5,81,0,38,-30,40,43,2,1
1207,0,81,8,-10,0,25,91,66,4
1208,0,79,0,10,-26,43,69,26,1
1209,4,81,7,54,0,26,27,0,1
1210,-2,87,0,44,0,42,43,2,1
1211,1,81,0,36,-19,43,44,2,1
1212,-2,86,0,54,-13,31,32,2,1
1213,0,79,-4,38,-6,38,40,2,1
1214,0,79,-1,20,-2,23,58,34,4
1215,0,87,0,38,-3,46,48,2,1
1216,-5,78,0,50,0,28,29,0,1
1217,3,86,0,52,-2,33,34,2,1
1218,-1,86,-6,46,22,40,39,0,1
1219,0,77,0,36,31,40,41,0,1
1220,1,85,0,46,-3,36,39,2,1
1221,1,84,0,56,11,29,28,0,1
1222,0,86,-5,46,0,40,39,0,1
1223,0,87,-2,44,0,43,43,0,1
1224,1,79,-1,38,-2,41,41,0,1
1225,0,83,0,42,4,42,41,0,1
1226,0,77,4,-2,0,39,79,40,1
1227,-2,86,-2,54,0,31,32,0,1
1228,5,84,0,54,3,30,30,0,1
1229,0,96,0,52,-28,40,44,4,4
1230,0,107,0,28,-1,70,78,8,1
1231,-1,108,5,54,-6,53,54,2,1
1232,0,77,-5,44,0,22,34,12,4
1233,-3,81,0,50,0,32,32,0,1
1234,0,93,0,46,-10,37,46,8,4
1235,0,88,0,46,-29,39,41,2,1
1236,0,92,4,-2,0,36,95,58,4
1237,0,104,0,16,-22,67,89,22,1
1238,0,79,0,46,2,33,32,0,1
1239,0,77,-4,-12,-4,40,90,50,1
1240,-2,95,-7,42,-10,40,54,14,4
1241,0,86,0,46,0,38,40,2,1
1242,0,86,0,52,21,36,35,0,1
1243,0,77,-4,28,-17,21,48,28,4
1244,-1,87,2,42,0,44,46,2,1
1245,-1,76,-4,46,-6,30,30,0,1
1246,-4,88,0,44,0,43,44,2,1
1247,0,81,0,-6,-1,25,88,64,4
1248,0,79,-1,38,0,41,41,0,1
1249,-2,95,0,52,0,40,44,4,4
1250,1,78,0,54,2,25,24,0,1
1251,0,81,-6,38,0,42,42,0,1
1252,0,83,3,42,-2,39,41,2,1
1253,-2,79,0,42,0,38,38,0,1
1254,1,84,0,-24,26,4,110,106,5
1255,0,80,0,6,-26,43,75,32,1
1256,0,77,0,6,-11,40,72,32,1
1257,1,88,0,38,0,47,49,2,1
1258,0,92,-2,36,-13,37,56,20,4
1259,0,88,0,42,8,47,47,0,1
1260,-1,83,0,46,-27,34,37,2,1
1261,4,82,0,50,0,31,33,2,1
1262,0,104,-4,24,0,67,81,14,1
1263,1,77,0,38,-28,36,39,2,1
1264,1,86,0,38,0,47,47,0,1
1265,1,76,0,42,15,35,35,0,1
1266,0,76,0,-22,-1,21,99,78,4
1267,0,77,-1,16,0,21,61,40,4
1268,-1,86,0,44,-6,41,42,2,1
1269,2,84,0,42,-19,40,43,2,1
1270,0,77,0,24,15,40,54,14,1
1271,0,98,-1,46,-9,42,51,8,4
1272,0,77,0,44,-9,32,34,2,1
1273,0,85,0,54,10,32,31,0,1
1274,2,94,0,50,0,38,45,6,4
1275,3,83,0,50,0,32,33,2,1
1276,4,81,0,44,-17,35,37,2,1
1277,0,86,0,50,-28,35,37,2,1
1278,0,79,1,44,0,35,35,0,1
1279,0,80,0,6,24,43,75,32,1
1280,-3,86,0,46,0,38,40,2,1
1281,-5,88,0,46,8,42,41,0,1
1282,0,84,5,56,0,27,27,0,1
1283,0,82,0,34,-19,45,48,2,1
1284,0,97,0,56,2,40,40,0,1
1285,0,83,0,44,-21,37,39,2,1
1286,0,95,0,44,-6,40,51,12,4
1287,3,86,-2,44,0,42,42,0,1
1288,-1,81,0,46,-24,33,35,2,1
1289,0,77,0,42,23,36,35,0,1
1290,0,97,-1,46,-2,41,50,8,4
1291,0,81,0,-4,-6,25,86,62,4
1292,2,79,1,46,0,33,33,0,1
1293,0,84,0,52,-5,32,33,0,1
1294,3,89,0,42,0,47,48,2,1
1295,0,95,-1,26,7,58,70,12,1
1296,0,85,2,56,0,28,28,0,1
1297,4,81,0,46,-14,33,35,2,1
1298,4,79,0,38,-27,38,41,2,1
1299,0,84,0,-24,24,4,110,106,5
1300,-3,86,4,42,-1,44,44,0,1
1301,0,97,0,54,27,41,42,2,1
1302,0,88,0,42,18,48,47,0,1
1303,0,82,0,44,23,39,38,0,1
1304,3,83,0,44,0,38,39,0,1
1305,3,83,-1,38,-1,44,44,0,1
1306,0,77,0,-4,20,21,82,62,4
1307,0,97,0,54,-22,40,42,2,1
1308,0,76,-2,36,0,39,40,0,1
1309,0,84,0,20,-5,47,63,16,1
1310,0,88,-7,46,-53,42,41,0,1
1311,2,88,0,46,2,42,41,0,1
1312,3,78,0,8,-8,22,70,48,4
1313,-1,97,-3,50,16,42,48,6,4
1314,4,79,1,18,20,41,61,20,1
1315,1,94,0,38,10,56,55,0,1
1316,0,91,0,54,31,38,37,0,1
1317,1,106,-7,28,0,68,77,8,1
1318,2,81,0,38,0,42,42,0,1
1319,0,81,0,26,-5,44,55,10,1
1320,-1,91,0,6,2,52,86,34,1
1321,0,79,0,16,-12,42,63,22,1
1322,-6,91,0,6,21,52,86,34,1
1323,-2,95,0,46,-2,40,49,8,4
1324,0,87,-2,42,-4,45,46,0,1
